2025-07-31 13:43:15,151 | INFO     | RawGeometry.Station_10 | Logger initialized for RawGeometry Station_10
2025-07-31 13:43:15,176 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,176 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,176 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,176 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,177 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,177 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,177 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,177 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,177 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,177 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,177 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,177 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,178 | DEBUG    | RawGeometry.Station_10 | Parsed ARC entity with 100 points
2025-07-31 13:43:15,178 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,178 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,178 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,178 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,178 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,179 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,179 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,179 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,179 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,179 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,179 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,179 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,179 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed ARC entity with 100 points
2025-07-31 13:43:15,180 | DEBUG    | RawGeometry.Station_10 | Parsed ARC entity with 100 points
2025-07-31 13:43:15,183 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,183 | DEBUG    | RawGeometry.Station_10 | Parsed ARC entity with 100 points
2025-07-31 13:43:15,183 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,184 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,184 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,184 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,184 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,184 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,185 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,185 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,185 | DEBUG    | RawGeometry.Station_10 | Parsed LINE entity with 50 points
2025-07-31 13:43:15,185 | INFO     | RawGeometry.Station_10 | Extraction complete: 77 entities, 4050 total points.
