2025-07-31 13:32:49,454 | INFO     | RawGeometry.Station_14 | Logger initialized for RawGeometry Station_14
2025-07-31 13:32:49,480 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,481 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,481 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,481 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,481 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,481 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,482 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,482 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,482 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,482 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,482 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,482 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,483 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,483 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,483 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,483 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,483 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,483 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,483 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,483 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,483 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,484 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,484 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,484 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-07-31 13:32:49,484 | INFO     | RawGeometry.Station_14 | Extraction complete: 52 entities, 2650 total points.
