2025-08-18 17:52:05,245 | INFO     | RawGeometry.Station_14 | Logger initialized for RawGeometry Station_14
2025-08-18 17:52:05,327 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,329 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,330 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,332 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,333 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,335 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,336 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,339 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,339 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,341 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,343 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,345 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,346 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,357 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,361 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,364 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,366 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,368 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,370 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,371 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,373 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,374 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,376 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,378 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,380 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,382 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,383 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,384 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,386 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,388 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,390 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,392 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,394 | DEBUG    | RawGeometry.Station_14 | Parsed LINE entity with 50 points
2025-08-18 17:52:05,396 | INFO     | RawGeometry.Station_14 | Extraction complete: 52 entities, 2650 total points.
