station_idx,name,rR,zL,c,beta_deg,dxf_path,x_cp,y_cp,P,A,xmin,xmax,ymin,ymax,n_vertices
65,,0.6994949494949495,0.6565656565656566,0.0657217532385539,3.3182138893959685,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_065_r0.699.dxf,-0.0076077759455230876,0.1456713338167136,135.10635291190545,411.1019836543526,-21.670959846786666,43.97556158000467,-3.899916978634001,6.488590405649948,721
66,,0.7083333333333334,0.6666666666666667,0.06490923718742685,3.203057801459523,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_066_r0.708.dxf,-0.00722454791397098,0.14388521439600266,133.43603714976044,400.99993489886464,-21.404792860944493,43.436323239147995,-3.837821797791666,6.394865642649706,721
67,,0.7171717171717172,0.6767676767676767,0.0641206981793973,3.091510019556824,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_067_r0.717.dxf,-0.006860044743547178,0.14215087398981618,131.8150117775836,391.31615403018816,-21.146353864058067,42.912718315682895,-3.7785402715623033,6.304759682532264,721
68,,0.7260101010101011,0.6868686868686869,0.0633397592969189,2.9811438274770237,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_068_r0.726.dxf,-0.006505998756569653,0.1404323826270284,130.20961023152648,381.842362781923,-20.890287709951075,42.39389929366863,-3.720585214657301,6.216032257580528,721
69,,0.7348484848484849,0.6969696969696969,0.06257114430639477,2.8727305597422546,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_069_r0.735.dxf,-0.0061645411984621035,0.13874017717043785,128.62954331234067,372.6314327677361,-20.638149527993118,41.883017098657355,-3.6640967717827295,6.129291567242572,721
70,,0.7436868686868687,0.7070707070707071,0.061820574836458864,2.7670205171304403,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_070_r0.744.dxf,-0.005837681009118967,0.13708692911097398,127.08657315872986,363.74528242791473,-20.39182651116778,41.38389721658574,-3.609556626886464,6.045113912131182,721
71,,0.7525252525252526,0.7171717171717172,0.061084347361100376,2.6634593215538493,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_071_r0.753.dxf,-0.0055233186435579285,0.1354645515985483,125.57308631141194,355.13311253578877,-20.150112990192646,40.89409813571368,-3.556523469633376,5.963011952505869,721
72,,0.7613636363636364,0.7272727272727273,0.06037225594303247,2.5635003273186214,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_072_r0.761.dxf,-0.005225344072968596,0.13389469213939964,124.10921674472817,346.9014383103108,-19.916233691122688,40.420155239331,-3.5057218844630698,5.884207861744519,721
73,,0.7702020202020203,0.7373737373737376,0.0596719780598723,2.4653329980165624,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_073_r0.770.dxf,-0.004937979524509473,0.1323502577661927,122.66963264727991,338.9004615962322,-19.68615128309953,39.95388903076416,-3.4563023305827363,5.806999416662901,721
74,,0.7790404040404041,0.7474747474747476,0.05898375634215797,2.3690045293658644,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_074_r0.779.dxf,-0.0046610735726595465,0.13083182857529702,121.25483280258246,331.12818233967346,-19.45995178094822,39.49547460503832,-3.408340238790215,5.731636234460559,721
75,,0.787878787878788,0.7575757575757576,0.05831213238587358,2.275250843791243,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_075_r0.788.dxf,-0.004396349919868925,0.12934946690655552,119.87415351771185,323.63027169819503,-19.23913399164777,39.04794977116404,-3.362002394573301,5.65839461932972,721
76,,0.7967171717171717,0.7676767676767676,0.05764850807992249,2.1828283531272548,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_076_r0.797.dxf,-0.00414003540178598,0.1278842430293412,118.50991937509392,316.3060044759346,-19.020877462833162,38.60559958998919,-3.316655195486283,5.586548871928413,721
77,,0.8055555555555556,0.7777777777777778,0.05699452908582312,2.092038762417003,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_077_r0.806.dxf,-0.0038927211170687315,0.12643981946596,117.16551341481697,309.17020276467434,-18.80572767830914,38.16952976772744,-3.2723362931574043,5.515983064803777,721
78,,0.8143939393939394,0.787878787878788,0.05635396831990389,2.003319975492095,n_slicer\blade_output\Blade01_N_NACA_63-415_n100_uni_L0p7m_cp33pc_20250820-012829\sections\sec_078_r0.814.dxf,-0.003655382916178951,0.12502457399397482,115.84869174410362,302.25973582609186,-18.594931808473152,37.74226948109342,-3.2293553041592,5.447246276967985,721
