b0,b1,b2,b3,b4,b5,Equation
15.59725301,-36.26500062,13.1455892,15.17402217,0.054842089,-8.585766624,13.15*x^2 - 36.27*x + 15.17*x^3 + 0.05484*x^4 - 8.586*x^5 + 15.6
12.11604301,-17.51448714,-35.624861,100.1597316,-88.56954963,29.55344355,100.2*x^3 - 35.62*x^2 - 17.51*x - 88.57*x^4 + 29.55*x^5 + 12.12
11.99677805,-12.94787776,-56.12359354,135.1916758,-114.2586933,36.1718577,135.2*x^3 - 56.12*x^2 - 12.95*x - 114.3*x^4 + 36.17*x^5 + 12.0
17.69438263,-23.75243616,-115.4761809,352.8746847,-367.7359835,137.8485912,352.9*x^3 - 115.5*x^2 - 23.75*x - 367.7*x^4 + 137.8*x^5 + 17.69
31.88310525,-199.3200044,672.1733967,-1322.953176,1347.61422,-541.6039192,672.2*x^2 - 199.3*x - 1323.0*x^3 + 1348.0*x^4 - 541.6*x^5 + 31.88
11.30599648,-16.79585801,-19.71244362,47.54101286,-26.67438699,4.021894962,47.54*x^3 - 19.71*x^2 - 16.8*x - 26.67*x^4 + 4.022*x^5 + 11.31
16.56933955,-33.44428955,-38.65885146,175.0042934,-192.6518079,73.96168969,175.0*x^3 - 38.66*x^2 - 33.44*x - 192.7*x^4 + 73.96*x^5 + 16.57
8.355656614,-2.308982511,-44.5950431,63.60785593,-25.76647709,-0.012526005,63.61*x^3 - 44.6*x^2 - 2.309*x - 25.77*x^4 - 0.01253*x^5 + 8.356
16.83246061,-44.70938764,29.34148986,12.988489,-20.14116035,5.312402665,29.34*x^2 - 44.71*x + 12.99*x^3 - 20.14*x^4 + 5.312*x^5 + 16.83
7.197667636,-2.075653708,-4.341815363,-65.03444308,117.8136912,-54.08836207,117.8*x^4 - 4.342*x^2 - 65.03*x^3 - 2.076*x - 54.09*x^5 + 7.198
31.95506477,-159.8544907,394.1334249,-593.4879412,504.6100976,-180.6688526,394.1*x^2 - 159.9*x - 593.5*x^3 + 504.6*x^4 - 180.7*x^5 + 31.96
9.738577218,-8.226249339,-32.88931194,47.21813499,-11.64832231,-4.66374552,47.22*x^3 - 32.89*x^2 - 8.226*x - 11.65*x^4 - 4.664*x^5 + 9.739
27.09993277,-142.057993,382.0873734,-620.1222817,549.2088605,-199.9230666,382.1*x^2 - 142.1*x - 620.1*x^3 + 549.2*x^4 - 199.9*x^5 + 27.1
20.03618118,-56.66451194,17.51232141,119.7190201,-180.3839931,81.47274137,17.51*x^2 - 56.66*x + 119.7*x^3 - 180.4*x^4 + 81.47*x^5 + 20.04
19.27917258,-82.54173176,183.4687492,-262.5303352,214.3456001,-73.48300148,183.5*x^2 - 82.54*x - 262.5*x^3 + 214.3*x^4 - 73.48*x^5 + 19.28
11.72770972,-16.35083787,-37.26228858,103.4816316,-93.21613393,31.70823945,103.5*x^3 - 37.26*x^2 - 16.35*x - 93.22*x^4 + 31.71*x^5 + 11.73
11.52204844,-8.306053147,-67.82815568,139.0012795,-98.01209634,22.83721872,139.0*x^3 - 67.83*x^2 - 8.306*x - 98.01*x^4 + 22.84*x^5 + 11.52
17.77938153,-42.31583934,-13.25351633,139.1859391,-167.7878042,67.19853353,139.2*x^3 - 13.25*x^2 - 42.32*x - 167.8*x^4 + 67.2*x^5 + 17.78
35.93024136,-196.5246803,561.6757273,-992.5360812,962.5253288,-379.6885055,561.7*x^2 - 196.5*x - 992.5*x^3 + 962.5*x^4 - 379.7*x^5 + 35.93
26.175278,-133.411877,368.9897871,-644.1136258,616.0196384,-238.7380412,369.0*x^2 - 133.4*x - 644.1*x^3 + 616.0*x^4 - 238.7*x^5 + 26.18
12.85472178,-6.151500444,-103.1474356,224.8002705,-180.8077812,51.93367669,224.8*x^3 - 103.1*x^2 - 6.152*x - 180.8*x^4 + 51.93*x^5 + 12.85
20.21202775,0.712971918,-307.1098447,796.6932595,-801.1911543,293.028551,0.713*x - 307.1*x^2 + 796.7*x^3 - 801.2*x^4 + 293.0*x^5 + 20.21
18.51916108,-39.12150078,-52.86760265,249.1839501,-292.3843688,118.4278259,249.2*x^3 - 52.87*x^2 - 39.12*x - 292.4*x^4 + 118.4*x^5 + 18.52
13.17754634,-12.03916966,-72.0442296,152.98396,-104.2284746,21.03788311,153.0*x^3 - 72.04*x^2 - 12.04*x - 104.2*x^4 + 21.04*x^5 + 13.18
21.40613239,-71.56844541,85.98404671,-34.56826418,-13.92388302,12.86863893,85.98*x^2 - 71.57*x - 34.57*x^3 - 13.92*x^4 + 12.87*x^5 + 21.41
14.78120462,-30.10094199,-23.44552729,121.8338489,-134.7645062,52.25694311,121.8*x^3 - 23.45*x^2 - 30.1*x - 134.8*x^4 + 52.26*x^5 + 14.78
9.302382944,-8.797691024,-15.48038989,-5.293893137,47.88479789,-28.30626749,47.88*x^4 - 15.48*x^2 - 5.294*x^3 - 8.798*x - 28.31*x^5 + 9.302
12.45738342,-4.846749592,-98.0335618,197.1008098,-139.9683586,32.17209653,197.1*x^3 - 98.03*x^2 - 4.847*x - 140.0*x^4 + 32.17*x^5 + 12.46
11.58261397,-17.78741122,-17.44297995,42.65426643,-21.01985029,1.739168745,42.65*x^3 - 17.44*x^2 - 17.79*x - 21.02*x^4 + 1.739*x^5 + 11.58
25.80216591,-87.78288627,51.26347948,194.7731162,-358.8792063,179.9780624,51.26*x^2 - 87.78*x + 194.8*x^3 - 358.9*x^4 + 180.0*x^5 + 25.8
10.98564683,-5.962851659,-73.83801452,151.4875177,-112.6764159,29.31359207,151.5*x^3 - 73.84*x^2 - 5.963*x - 112.7*x^4 + 29.31*x^5 + 10.99
10.50044254,-14.34088553,-6.268183652,-13.89498136,54.84163566,-31.68550012,54.84*x^4 - 6.268*x^2 - 13.89*x^3 - 14.34*x - 31.69*x^5 + 10.5
10.60406815,-4.307265109,-44.25532907,18.82597646,72.9815691,-56.17843564,18.83*x^3 - 44.26*x^2 - 4.307*x + 72.98*x^4 - 56.18*x^5 + 10.6
11.88100471,-18.16531982,-36.52478615,116.757378,-117.4948857,43.84174711,116.8*x^3 - 36.52*x^2 - 18.17*x - 117.5*x^4 + 43.84*x^5 + 11.88
15.21087728,-35.19191943,-1.118456605,77.05601535,-93.10490577,37.66284042,77.06*x^3 - 1.118*x^2 - 35.19*x - 93.1*x^4 + 37.66*x^5 + 15.21
9.51964336,-6.855081463,-31.98333475,28.91119703,23.35790445,-24.3158289,28.91*x^3 - 31.98*x^2 - 6.855*x + 23.36*x^4 - 24.32*x^5 + 9.52
10.18488247,0.097823771,-38.61274532,-53.78749282,202.1798839,-124.8390572,0.09782*x - 38.61*x^2 - 53.79*x^3 + 202.2*x^4 - 124.8*x^5 + 10.18
28.89847438,-116.9841384,189.2506334,-139.6577935,26.70011193,12.65402133,189.3*x^2 - 117.0*x - 139.7*x^3 + 26.7*x^4 + 12.65*x^5 + 28.9
29.19642951,-124.668738,202.5653632,-105.0052681,-69.70507664,71.0260617,202.6*x^2 - 124.7*x - 105.0*x^3 - 69.71*x^4 + 71.03*x^5 + 29.2
10.57491595,-7.311607816,-40.86063051,41.99486134,22.39737038,-28.3272771,41.99*x^3 - 40.86*x^2 - 7.312*x + 22.4*x^4 - 28.33*x^5 + 10.57
31.76606823,-118.1353784,128.2373057,56.08027792,-205.5099195,110.3909748,128.2*x^2 - 118.1*x + 56.08*x^3 - 205.5*x^4 + 110.4*x^5 + 31.77
10.98443785,-15.78331,-19.74521851,42.53224326,-17.14851944,-1.508947574,42.53*x^3 - 19.75*x^2 - 15.78*x - 17.15*x^4 - 1.509*x^5 + 10.98
31.18275457,-147.5988413,371.8340782,-633.8483381,628.7023881,-256.9406582,371.8*x^2 - 147.6*x - 633.8*x^3 + 628.7*x^4 - 256.9*x^5 + 31.18
13.2882782,-21.51570356,-23.87449129,61.21655874,-28.18220572,-1.896108513,61.22*x^3 - 23.87*x^2 - 21.52*x - 28.18*x^4 - 1.896*x^5 + 13.29
12.25586672,-24.84033933,4.389277007,13.93987412,-4.353563854,-1.710410625,4.389*x^2 - 24.84*x + 13.94*x^3 - 4.354*x^4 - 1.71*x^5 + 12.26
11.88621227,-20.32867824,-28.66873566,109.7082753,-119.9709686,47.88500004,109.7*x^3 - 28.67*x^2 - 20.33*x - 120.0*x^4 + 47.89*x^5 + 11.89
17.45195722,-47.70089555,21.89097825,62.25373367,-93.17999386,39.62738821,21.89*x^2 - 47.7*x + 62.25*x^3 - 93.18*x^4 + 39.63*x^5 + 17.45
15.35967683,-27.48618172,-40.59308618,143.9593897,-136.3580572,44.97548526,144.0*x^3 - 40.59*x^2 - 27.49*x - 136.4*x^4 + 44.98*x^5 + 15.36
10.76132403,-6.523703073,-44.84884608,41.89224759,33.59235525,-36.89165354,41.89*x^3 - 44.85*x^2 - 6.524*x + 33.59*x^4 - 36.89*x^5 + 10.76
